sid,lat,lon,vmax,pmin,time,basin_geo
b'1878218N20089',22.9,81.9,,,7203.750000000466,BoB
b'1878218N20089',23.2,81.4,,,7203.875000000466,BoB
b'1878218N20089',23.4,80.8,,,7204.000000000466,BoB
b'1878218N20089',23.6,80.5,,,7204.125000000466,BoB
b'1878256N19090',19.1,89.8,,,7240.000000000466,BoB
b'1878256N19090',19.1,89.6,,,7240.125000000466,BoB
b'1878256N19090',19.1,89.3,,,7240.250000000466,BoB
b'1878256N19090',19.1,89.0,,,7240.375000000466,BoB
b'1878256N19090',19.2,88.8,,,7240.500000000466,BoB
b'1878256N19090',19.2,88.4,,,7240.625000000466,BoB
b'1878256N19090',19.3,88.1,,,7240.750000000466,BoB
b'1878256N19090',19.3,87.8,,,7240.875000000466,BoB
b'1878256N19090',19.4,87.5,,,7241.000000000466,BoB
b'1878256N19090',19.4,87.2,,,7241.125000000466,BoB
b'1878256N19090',19.5,86.9,,,7241.250000000466,BoB
b'1878256N19090',19.6,86.6,,,7241.375000000466,BoB
b'1878256N19090',19.7,86.3,,,7241.500000000466,BoB
b'1878256N19090',19.9,85.9,,,7241.625000000466,BoB
b'1878256N19090',20.0,85.6,,,7241.750000000466,BoB
b'1878256N19090',20.2,85.3,,,7241.875000000466,BoB
b'1878256N19090',20.3,84.9,,,7242.000000000466,BoB
b'1878256N19090',20.5,84.4,,,7242.125000000466,BoB
b'1878256N19090',20.7,83.9,,,7242.250000000466,BoB
b'1878256N19090',21.0,83.4,,,7242.375000000466,BoB
b'1878256N19090',21.2,82.9,,,7242.500000000466,BoB
b'1878256N19090',21.4,82.3,,,7242.625000000466,BoB
b'1878256N19090',21.5,81.7,,,7242.750000000466,BoB
b'1878256N19090',21.6,81.1,,,7242.875000000466,BoB
b'1878256N19090',21.7,80.5,,,7243.000000000466,BoB
b'1878256N19090',21.7,80.2,,,7243.125000000466,BoB
b'1878256N19090',21.7,79.9,,,7243.250000000466,BoB
b'1878256N19090',21.7,79.6,,,7243.375000000466,BoB
b'1878256N19090',21.7,79.3,,,7243.500000000466,BoB
b'1878256N19090',21.7,79.0,,,7243.625000000466,BoB
b'1878256N19090',21.7,78.8,,,7243.750000000466,BoB
b'1878256N19090',21.7,78.5,,,7243.875000000466,BoB
b'1878256N19090',21.7,78.2,,,7244.000000000466,BoB
b'1878256N19090',21.7,77.8,,,7244.125000000466,BoB
b'1878256N19090',21.8,77.3,,,7244.250000000466,BoB
b'1878256N19090',21.9,76.8,,,7244.375000000466,BoB
b'1878256N19090',22.0,76.3,,,7244.500000000466,BoB
b'1878256N19090',22.1,75.7,,,7244.625000000466,BoB
b'1878256N19090',22.2,75.1,,,7244.750000000466,BoB
b'1878256N19090',22.3,74.6,,,7244.875000000466,BoB
b'1878256N19090',22.4,74.2,,,7245.000000000466,BoB
b'1878256N19090',22.4,74.0,,,7245.125000000466,BoB
b'1878256N19090',22.4,73.9,,,7245.250000000466,BoB
b'1878256N19090',22.4,73.9,,,7245.375000000466,BoB
b'1878256N19090',22.4,74.0,,,7245.500000000466,BoB
b'1878256N19090',22.4,74.0,,,7245.625000000466,BoB
b'1878256N19090',22.4,74.0,,,7245.750000000466,BoB
b'1878256N19090',22.4,74.1,,,7245.875000000466,BoB
b'1878256N19090',22.4,74.1,,,7246.000000000466,BoB
b'1878256N19090',22.4,73.9,,,7246.125000000466,BoB
b'1878256N19090',22.5,73.6,,,7246.250000000466,BoB
b'1878256N19090',22.6,73.2,,,7246.375000000466,BoB
b'1878256N19090',22.6,72.8,,,7246.500000000466,BoB
b'1878256N19090',22.7,72.4,,,7246.625000000466,BoB
b'1878256N19090',22.9,72.1,,,7246.750000000466,BoB
b'1878256N19090',23.0,71.7,,,7246.875000000466,BoB
b'1878256N19090',23.1,71.4,,,7247.000000000466,BoB
b'1878256N19090',23.2,71.2,,,7247.125000000466,BoB
b'1878261N18090',17.9,90.0,,,7245.000000000466,BoB
b'1878261N18090',18.0,90.0,,,7245.125000000466,BoB
b'1878261N18090',18.1,90.0,,,7245.250000000466,BoB
b'1878261N18090',18.1,90.0,,,7245.375000000466,BoB
b'1878261N18090',18.2,89.9,,,7245.500000000466,BoB
b'1878261N18090',18.2,89.9,,,7245.625000000466,BoB
b'1878261N18090',18.3,89.8,,,7245.750000000466,BoB
b'1878261N18090',18.3,89.8,,,7245.875000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.000000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.125000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.250000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.375000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.500000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.625000000466,BoB
b'1878261N18090',18.4,89.8,,,7246.750000000466,BoB
b'1878261N18090',18.3,89.8,,,7246.875000000466,BoB
b'1878261N18090',18.4,89.8,,,7247.000000000466,BoB
b'1878261N18090',18.5,89.8,,,7247.125000000466,BoB
b'1878261N18090',18.8,89.6,,,7247.250000000466,BoB
b'1878261N18090',19.1,89.5,,,7247.375000000466,BoB
b'1878261N18090',19.5,89.3,,,7247.500000000466,BoB
b'1878261N18090',19.9,89.1,,,7247.625000000466,BoB
b'1878261N18090',20.2,89.0,,,7247.750000000466,BoB
b'1878261N18090',20.7,88.8,,,7247.875000000466,BoB
b'1878261N18090',21.0,88.7,,,7248.000000000466,BoB
b'1878261N18090',21.3,88.7,,,7248.125000000466,BoB
b'1878261N18090',21.5,88.6,,,7248.250000000466,BoB
b'1878261N18090',21.6,88.6,,,7248.375000000466,BoB
b'1878261N18090',21.8,88.6,,,7248.500000000466,BoB
b'1878261N18090',22.0,88.6,,,7248.625000000466,BoB
b'1878261N18090',22.2,88.5,,,7248.750000000466,BoB
b'1878261N18090',22.4,88.5,,,7248.875000000466,BoB
b'1878261N18090',22.6,88.5,,,7249.000000000466,BoB
b'1878261N18090',22.8,88.5,,,7249.125000000466,BoB
b'1878261N18090',23.1,88.4,,,7249.250000000466,BoB
b'1878261N18090',23.4,88.4,,,7249.375000000466,BoB
b'1878261N18090',23.7,88.4,,,7249.500000000466,BoB
b'1878261N18090',24.0,88.4,,,7249.625000000466,BoB
b'1878261N18090',24.3,88.3,,,7249.750000000466,BoB
b'1878261N18090',24.7,88.3,,,7249.875000000466,BoB
b'1878261N18090',25.0,88.3,,,7250.000000000466,BoB
b'1878261N18090',25.2,88.3,,,7250.125000000466,BoB
b'1878287N16084',15.9,84.0,,,7271.000000000466,BoB
b'1878287N16084',16.0,83.9,,,7271.125000000466,BoB
b'1878287N16084',16.2,83.8,,,7271.250000000466,BoB
b'1878287N16084',16.3,83.7,,,7271.375000000466,BoB
b'1878287N16084',16.5,83.6,,,7271.500000000466,BoB
b'1878287N16084',16.7,83.5,,,7271.625000000466,BoB
b'1878287N16084',16.8,83.4,,,7271.750000000466,BoB
b'1878287N16084',17.0,83.4,,,7271.875000000466,BoB
b'1878287N16084',17.2,83.3,,,7272.000000000466,BoB
b'1878287N16084',17.3,83.3,,,7272.125000000466,BoB
b'1878301N15084',14.8,84.2,,,7285.000000000466,BoB
b'1878301N15084',14.9,84.1,,,7285.125000000466,BoB
b'1878301N15084',15.0,84.0,,,7285.250000000466,BoB
b'1878301N15084',15.2,83.9,,,7285.375000000466,BoB
b'1878301N15084',15.3,83.8,,,7285.500000000466,BoB
b'1878301N15084',15.5,83.8,,,7285.625000000466,BoB
b'1878301N15084',15.6,83.7,,,7285.750000000466,BoB
b'1878301N15084',15.8,83.6,,,7285.875000000466,BoB
b'1878301N15084',15.9,83.5,,,7286.000000000466,BoB
b'1878301N15084',16.1,83.5,,,7286.125000000466,BoB
b'1878301N15084',16.3,83.3,,,7286.250000000466,BoB
b'1878301N15084',16.5,83.2,,,7286.375000000466,BoB
b'1878301N15084',16.7,83.1,,,7286.500000000466,BoB
b'1878301N15084',16.9,82.9,,,7286.625000000466,BoB
b'1878301N15084',17.1,82.8,,,7286.750000000466,BoB
b'1878301N15084',17.4,82.6,,,7286.875000000466,BoB
b'1878301N15084',17.5,82.5,,,7287.000000000466,BoB
b'1878301N15084',17.7,82.4,,,7287.125000000466,BoB
b'1878308N16084',16.3,84.3,,,7292.000000000466,BoB
b'1878308N16084',16.4,84.2,,,7292.125000000466,BoB
b'1878308N16084',16.5,84.1,,,7292.250000000466,BoB
b'1878308N16084',16.6,84.0,,,7292.375000000466,BoB
b'1878308N16084',16.7,83.9,,,7292.500000000466,BoB
b'1878308N16084',16.9,83.7,,,7292.625000000466,BoB
b'1878308N16084',17.0,83.6,,,7292.750000000466,BoB
b'1878308N16084',17.1,83.5,,,7292.875000000466,BoB
b'1878308N16084',17.2,83.4,,,7293.000000000466,BoB
b'1878308N16084',17.4,83.2,,,7293.125000000466,BoB
b'1878308N16084',17.7,83.0,,,7293.250000000466,BoB
b'1878308N16084',17.9,82.9,,,7293.375000000466,BoB
b'1878308N16084',18.2,82.7,,,7293.500000000466,BoB
b'1878308N16084',18.4,82.5,,,7293.625000000466,BoB
b'1878308N16084',18.7,82.3,,,7293.750000000466,BoB
b'1878308N16084',18.9,82.1,,,7293.875000000466,BoB
b'1878308N16084',19.1,81.9,,,7294.000000000466,BoB
b'1878308N16084',19.3,81.8,,,7294.125000000466,BoB
b'1878339N17087',16.7,86.6,,,7323.000000000466,BoB
b'1878339N17087',16.7,86.4,,,7323.125000000466,BoB
b'1878339N17087',16.8,86.2,,,7323.250000000466,BoB
b'1878339N17087',16.8,85.9,,,7323.375000000466,BoB
b'1878339N17087',16.9,85.7,,,7323.500000000466,BoB
b'1878339N17087',16.9,85.5,,,7323.625000000466,BoB
b'1878339N17087',17.0,85.4,,,7323.750000000466,BoB
b'1878339N17087',17.1,85.2,,,7323.875000000466,BoB
b'1878339N17087',17.2,85.0,,,7324.000000000466,BoB
b'1878339N17087',17.2,84.8,,,7324.125000000466,BoB
b'1878339N17087',17.3,84.6,,,7324.250000000466,BoB
b'1878339N17087',17.3,84.5,,,7324.375000000466,BoB
b'1878339N17087',17.4,84.3,,,7324.500000000466,BoB
b'1878339N17087',17.4,84.1,,,7324.625000000466,BoB
b'1878339N17087',17.5,83.9,,,7324.750000000466,BoB
b'1878339N17087',17.6,83.7,,,7324.875000000466,BoB
b'1878339N17087',17.7,83.5,,,7325.000000000466,BoB
b'1878339N17087',17.7,83.3,,,7325.125000000466,BoB
b'1878339N17087',17.8,83.2,,,7325.250000000466,BoB
b'1878339N17087',17.8,83.1,,,7325.375000000466,BoB
b'1878339N17087',17.9,83.0,,,7325.500000000466,BoB
b'1878339N17087',17.9,82.9,,,7325.625000000466,BoB
b'1878339N17087',18.0,82.8,,,7325.750000000466,BoB
b'1878339N17087',18.1,82.7,,,7325.875000000466,BoB
b'1878339N17087',18.1,82.6,,,7326.000000000466,BoB
b'1878339N17087',18.2,82.5,,,7326.125000000466,BoB
b'1879140N13081',13.2,81.1,,,7489.000000000466,BoB
b'1879140N13081',13.2,81.0,,,7489.125000000466,BoB
b'1879140N13081',13.3,80.9,,,7489.250000000466,BoB
b'1879140N13081',13.3,80.8,,,7489.375000000466,BoB
b'1879140N13081',13.3,80.7,,,7489.500000000466,BoB
b'1879140N13081',13.3,80.5,,,7489.625000000466,BoB
b'1879140N13081',13.4,80.4,,,7489.750000000466,BoB
b'1879140N13081',13.4,80.2,,,7489.875000000466,BoB
b'1879140N13081',13.4,80.0,,,7490.000000000466,BoB
b'1879140N13081',13.4,79.9,,,7490.125000000466,BoB
b'1879141N12073',11.6,73.0,,,7490.000000000466,AS
b'1879141N12073',11.8,73.0,,,7490.125000000466,AS
b'1879141N12073',12.1,72.9,,,7490.250000000466,AS
b'1879141N12073',12.4,72.9,,,7490.375000000466,AS
b'1879141N12073',12.6,72.8,,,7490.500000000466,AS
b'1879141N12073',13.0,72.8,,,7490.625000000466,AS
b'1879141N12073',13.3,72.7,,,7490.750000000466,AS
b'1879141N12073',13.6,72.6,,,7490.875000000466,AS
b'1879141N12073',13.9,72.5,,,7491.000000000466,AS
b'1879141N12073',14.3,72.4,,,7491.125000000466,AS
b'1879141N12073',14.7,72.3,,,7491.250000000466,AS
b'1879141N12073',15.1,72.2,,,7491.375000000466,AS
b'1879141N12073',15.6,72.1,,,7491.500000000466,AS
b'1879141N12073',16.0,72.0,,,7491.625000000466,AS
b'1879141N12073',16.6,71.8,,,7491.750000000466,AS
b'1879141N12073',17.1,71.7,,,7491.875000000466,AS
b'1879141N12073',17.5,71.6,,,7492.000000000466,AS
b'1879141N12073',17.8,71.5,,,7492.125000000466,AS
b'1879141N12073',18.0,71.4,,,7492.250000000466,AS
b'1879141N12073',18.2,71.4,,,7492.375000000466,AS
b'1879141N12073',18.3,71.3,,,7492.500000000466,AS
b'1879141N12073',18.5,71.3,,,7492.625000000466,AS
b'1879141N12073',18.7,71.2,,,7492.750000000466,AS
b'1879141N12073',18.9,71.2,,,7492.875000000466,AS
b'1879141N12073',19.1,71.1,,,7493.000000000466,AS
b'1879141N12073',19.2,71.1,,,7493.125000000466,AS
b'1879149N21087',20.6,87.4,,,7498.000000000466,BoB
b'1879149N21087',20.6,87.3,,,7498.125000000466,BoB
b'1879149N21087',20.7,87.2,,,7498.250000000466,BoB
b'1879149N21087',20.7,87.1,,,7498.375000000466,BoB
b'1879149N21087',20.8,87.0,,,7498.500000000466,BoB
b'1879149N21087',20.8,86.8,,,7498.625000000466,BoB
b'1879149N21087',20.9,86.7,,,7498.750000000466,BoB
b'1879149N21087',20.9,86.5,,,7498.875000000466,BoB
b'1879149N21087',21.0,86.4,,,7499.000000000466,BoB
b'1879149N21087',21.0,86.2,,,7499.125000000466,BoB
b'1879149N21087',21.1,86.0,,,7499.250000000466,BoB
b'1879149N21087',21.2,85.7,,,7499.375000000466,BoB
b'1879149N21087',21.3,85.5,,,7499.500000000466,BoB
b'1879149N21087',21.4,85.3,,,7499.625000000466,BoB
b'1879149N21087',21.4,85.0,,,7499.750000000466,BoB
b'1879149N21087',21.5,84.8,,,7499.875000000466,BoB
b'1879149N21087',21.6,84.5,,,7500.000000000466,BoB
b'1879149N21087',21.8,84.0,,,7500.125000000466,BoB
b'1879149N21087',21.9,83.5,,,7500.250000000466,BoB
b'1879149N21087',22.0,83.0,,,7500.375000000466,BoB
b'1879149N21087',22.1,82.4,,,7500.500000000466,BoB
b'1879149N21087',22.2,81.8,,,7500.625000000466,BoB
b'1879149N21087',22.3,81.3,,,7500.750000000466,BoB
b'1879149N21087',22.4,80.7,,,7500.875000000466,BoB
b'1879149N21087',22.5,80.2,,,7501.000000000466,BoB
b'1879149N21087',22.6,79.8,,,7501.125000000466,BoB
b'1879220N21088',21.0,88.0,,,7569.000000000466,BoB
b'1879220N21088',21.0,87.9,,,7569.125000000466,BoB
b'1879220N21088',21.0,87.8,,,7569.250000000466,BoB
b'1879220N21088',21.0,87.8,,,7569.375000000466,BoB
b'1879220N21088',21.1,87.7,,,7569.500000000466,BoB
b'1879220N21088',21.1,87.5,,,7569.625000000466,BoB
b'1879220N21088',21.2,87.4,,,7569.750000000466,BoB
b'1879220N21088',21.3,87.3,,,7569.875000000466,BoB
b'1879220N21088',21.4,87.1,,,7570.000000000466,BoB
b'1879220N21088',21.4,86.9,,,7570.125000000466,BoB
b'1879220N21088',21.4,86.6,,,7570.250000000466,BoB
b'1879220N21088',21.4,86.4,,,7570.375000000466,BoB
b'1879220N21088',21.4,86.1,,,7570.500000000466,BoB
b'1879220N21088',21.4,85.9,,,7570.625000000466,BoB
b'1879220N21088',21.5,85.6,,,7570.750000000466,BoB
b'1879220N21088',21.6,85.3,,,7570.875000000466,BoB
b'1879220N21088',21.7,85.1,,,7571.000000000466,BoB
b'1879220N21088',21.9,84.9,,,7571.125000000466,BoB
b'1879220N21088',22.0,84.8,,,7571.250000000466,BoB
b'1879220N21088',22.2,84.7,,,7571.375000000466,BoB
b'1879220N21088',22.4,84.6,,,7571.500000000466,BoB
b'1879220N21088',22.6,84.4,,,7571.625000000466,BoB
b'1879220N21088',22.7,84.3,,,7571.750000000466,BoB
b'1879220N21088',22.9,84.2,,,7571.875000000466,BoB
b'1879220N21088',23.0,84.0,,,7572.000000000466,BoB
b'1879220N21088',23.2,83.7,,,7572.125000000466,BoB
b'1879220N21088',23.4,83.3,,,7572.250000000466,BoB
b'1879220N21088',23.5,82.8,,,7572.375000000466,BoB
b'1879220N21088',23.6,82.3,,,7572.500000000466,BoB
b'1879220N21088',23.7,81.9,,,7572.625000000466,BoB
b'1879220N21088',23.8,81.4,,,7572.750000000466,BoB
b'1879220N21088',23.9,80.9,,,7572.875000000466,BoB
b'1879220N21088',24.0,80.5,,,7573.000000000466,BoB
b'1879220N21088',24.2,80.2,,,7573.125000000466,BoB
b'1879220N21088',24.3,80.0,,,7573.250000000466,BoB
b'1879220N21088',24.5,79.8,,,7573.375000000466,BoB
b'1879220N21088',24.6,79.6,,,7573.500000000466,BoB
b'1879220N21088',24.8,79.4,,,7573.625000000466,BoB
b'1879220N21088',24.9,79.2,,,7573.750000000466,BoB
b'1879220N21088',25.1,79.0,,,7573.875000000466,BoB
b'1879220N21088',25.2,78.8,,,7574.000000000466,BoB
b'1879220N21088',25.3,78.7,,,7574.125000000466,BoB
b'1879256N21090',20.9,90.0,,,7605.000000000466,BoB
b'1879256N21090',20.9,89.9,,,7605.125000000466,BoB
b'1879256N21090',20.9,89.9,,,7605.250000000466,BoB
b'1879256N21090',20.9,89.8,,,7605.375000000466,BoB
b'1879256N21090',21.0,89.7,,,7605.500000000466,BoB
b'1879256N21090',21.0,89.7,,,7605.625000000466,BoB
b'1879256N21090',21.1,89.6,,,7605.750000000466,BoB
b'1879256N21090',21.1,89.5,,,7605.875000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.000000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.125000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.250000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.375000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.500000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.625000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.750000000466,BoB
b'1879256N21090',21.1,89.4,,,7606.875000000466,BoB
b'1879256N21090',21.1,89.4,,,7607.000000000466,BoB
b'1879256N21090',21.1,89.3,,,7607.125000000466,BoB
b'1879256N21090',21.1,89.2,,,7607.250000000466,BoB
b'1879256N21090',21.1,89.0,,,7607.375000000466,BoB
b'1879256N21090',21.2,88.7,,,7607.500000000466,BoB
b'1879256N21090',21.2,88.5,,,7607.625000000466,BoB
b'1879256N21090',21.3,88.3,,,7607.750000000466,BoB
b'1879256N21090',21.3,88.2,,,7607.875000000466,BoB
b'1879256N21090',21.4,87.9,,,7608.000000000466,BoB
b'1879256N21090',21.5,87.6,,,7608.125000000466,BoB
b'1879256N21090',21.5,87.1,,,7608.250000000466,BoB
b'1879256N21090',21.6,86.6,,,7608.375000000466,BoB
b'1879256N21090',21.7,86.1,,,7608.500000000466,BoB
b'1879256N21090',21.7,85.6,,,7608.625000000466,BoB
b'1879256N21090',21.8,85.1,,,7608.750000000466,BoB
b'1879256N21090',21.8,84.7,,,7608.875000000466,BoB
b'1879256N21090',21.9,84.3,,,7609.000000000466,BoB
b'1879256N21090',21.9,84.0,,,7609.125000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.000000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.125000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.250000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.375000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.500000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.625000000466,BoB
b'1879265N20089',19.6,88.5,,,7614.750000000466,BoB
b'1879265N20089',19.6,88.6,,,7614.875000000466,BoB
b'1879265N20089',19.6,88.5,,,7615.000000000466,BoB
b'1879265N20089',19.6,88.4,,,7615.125000000466,BoB
b'1879265N20089',19.7,88.2,,,7615.250000000466,BoB
b'1879265N20089',19.7,87.9,,,7615.375000000466,BoB
b'1879265N20089',19.8,87.6,,,7615.500000000466,BoB
b'1879265N20089',19.8,87.3,,,7615.625000000466,BoB
b'1879265N20089',19.9,87.0,,,7615.750000000466,BoB
b'1879265N20089',19.9,86.8,,,7615.875000000466,BoB
b'1879265N20089',20.0,86.5,,,7616.000000000466,BoB
b'1879265N20089',20.0,86.2,,,7616.125000000466,BoB
b'1879265N20089',20.1,85.9,,,7616.250000000466,BoB
b'1879265N20089',20.2,85.6,,,7616.375000000466,BoB
b'1879265N20089',20.3,85.2,,,7616.500000000466,BoB
b'1879265N20089',20.5,84.8,,,7616.625000000466,BoB
b'1879265N20089',20.5,84.4,,,7616.750000000466,BoB
b'1879265N20089',20.6,84.0,,,7616.875000000466,BoB
b'1879265N20089',20.7,83.6,,,7617.000000000466,BoB
b'1879265N20089',20.7,83.1,,,7617.125000000466,BoB
b'1879265N20089',20.8,82.5,,,7617.250000000466,BoB
b'1879265N20089',20.9,82.0,,,7617.375000000466,BoB
b'1879265N20089',21.0,81.4,,,7617.500000000466,BoB
b'1879265N20089',21.0,80.8,,,7617.625000000466,BoB
b'1879265N20089',21.2,80.3,,,7617.750000000466,BoB
b'1879265N20089',21.3,79.7,,,7617.875000000466,BoB
b'1879265N20089',21.4,79.2,,,7618.000000000466,BoB
b'1879265N20089',21.4,78.9,,,7618.125000000466,BoB
b'1879265N20089',21.4,78.6,,,7618.250000000466,BoB
b'1879265N20089',21.4,78.3,,,7618.375000000466,BoB
b'1879265N20089',21.5,78.1,,,7618.500000000466,BoB
b'1879265N20089',21.5,77.9,,,7618.625000000466,BoB
b'1879265N20089',21.6,77.7,,,7618.750000000466,BoB
b'1879265N20089',21.8,77.5,,,7618.875000000466,BoB
b'1879265N20089',21.9,77.3,,,7619.000000000466,BoB
b'1879265N20089',22.1,77.1,,,7619.125000000466,BoB
b'1879265N20089',22.3,76.8,,,7619.250000000466,BoB
b'1879265N20089',22.5,76.6,,,7619.375000000466,BoB
b'1879265N20089',22.8,76.3,,,7619.500000000466,BoB
b'1879265N20089',23.0,76.1,,,7619.625000000466,BoB
b'1879265N20089',23.3,75.8,,,7619.750000000466,BoB
b'1879265N20089',23.5,75.6,,,7619.875000000466,BoB
b'1879265N20089',23.7,75.4,,,7620.000000000466,BoB
b'1879265N20089',23.9,75.2,,,7620.125000000466,BoB
b'1879284N19092',19.2,92.0,,,7633.000000000466,BoB
b'1879284N19092',19.3,91.8,,,7633.125000000466,BoB
b'1879284N19092',19.4,91.6,,,7633.250000000466,BoB
b'1879284N19092',19.5,91.3,,,7633.375000000466,BoB
b'1879284N19092',19.6,91.0,,,7633.500000000466,BoB
b'1879284N19092',19.6,90.8,,,7633.625000000466,BoB
b'1879284N19092',19.7,90.5,,,7633.750000000466,BoB
b'1879284N19092',19.7,90.2,,,7633.875000000466,BoB
b'1879284N19092',19.8,89.9,,,7634.000000000466,BoB
b'1879284N19092',19.8,89.7,,,7634.125000000466,BoB
b'1879284N19092',19.8,89.4,,,7634.250000000466,BoB
b'1879284N19092',19.8,89.2,,,7634.375000000466,BoB
b'1879284N19092',19.9,88.9,,,7634.500000000466,BoB
b'1879284N19092',19.9,88.7,,,7634.625000000466,BoB
b'1879284N19092',20.0,88.4,,,7634.750000000466,BoB
b'1879284N19092',20.0,88.2,,,7634.875000000466,BoB
b'1879284N19092',20.0,88.1,,,7635.000000000466,BoB
b'1879284N19092',20.0,88.0,,,7635.125000000466,BoB
b'1879284N19092',20.0,88.0,,,7635.250000000466,BoB
b'1879284N19092',20.0,88.0,,,7635.375000000466,BoB
b'1879284N19092',20.0,88.0,,,7635.500000000466,BoB
b'1879284N19092',20.0,88.0,,,7635.625000000466,BoB
b'1879284N19092',20.0,88.0,,,7635.750000000466,BoB
b'1879284N19092',19.9,88.1,,,7635.875000000466,BoB
b'1879284N19092',19.9,88.1,,,7636.000000000466,BoB
b'1879284N19092',20.1,87.9,,,7636.125000000466,BoB
b'1879284N19092',20.5,87.5,,,7636.250000000466,BoB
b'1879284N19092',21.0,87.1,,,7636.375000000466,BoB
b'1879284N19092',21.6,86.6,,,7636.500000000466,BoB
b'1879284N19092',22.1,86.3,,,7636.625000000466,BoB
b'1879284N19092',22.7,86.1,,,7636.750000000466,BoB
b'1879284N19092',23.2,86.0,,,7636.875000000466,BoB
b'1879284N19092',23.7,86.0,,,7637.000000000466,BoB
b'1879284N19092',24.1,86.0,,,7637.125000000466,BoB
b'1879299N20092',19.7,92.2,,,7648.000000000466,BoB
b'1879299N20092',20.0,92.1,,,7648.125000000466,BoB
b'1879299N20092',20.4,92.0,,,7648.250000000466,BoB
b'1879299N20092',20.8,91.9,,,7648.375000000466,BoB
b'1879299N20092',21.2,91.9,,,7648.500000000466,BoB
b'1879299N20092',21.6,91.8,,,7648.625000000466,BoB
b'1879299N20092',22.0,91.8,,,7648.750000000466,BoB
b'1879299N20092',22.4,91.8,,,7648.875000000466,BoB
b'1879299N20092',22.8,91.8,,,7649.000000000466,BoB
b'1879299N20092',23.1,91.8,,,7649.125000000466,BoB
b'1879305N15097',15.4,97.0,,,7654.000000000466,BoB
b'1879305N15097',15.5,97.0,,,7654.125000000466,BoB
b'1879305N15097',15.6,96.9,,,7654.250000000466,BoB
b'1879305N15097',15.8,96.9,,,7654.375000000466,BoB
b'1879305N15097',15.9,96.9,,,7654.500000000466,BoB
b'1879305N15097',16.1,96.9,,,7654.625000000466,BoB
b'1879305N15097',16.3,96.9,,,7654.750000000466,BoB
b'1879305N15097',16.5,96.9,,,7654.875000000466,BoB
b'1879305N15097',16.6,96.8,,,7655.000000000466,BoB
b'1879305N15097',16.8,96.8,,,7655.125000000466,BoB
b'1879305N15097',16.9,96.7,,,7655.250000000466,BoB
b'1879305N15097',17.0,96.7,,,7655.375000000466,BoB
b'1879305N15097',17.1,96.6,,,7655.500000000466,BoB
b'1879305N15097',17.3,96.6,,,7655.625000000466,BoB
b'1879305N15097',17.4,96.5,,,7655.750000000466,BoB
b'1879305N15097',17.5,96.5,,,7655.875000000466,BoB
b'1879305N15097',17.6,96.4,,,7656.000000000466,BoB
b'1879305N15097',17.8,96.4,,,7656.125000000466,BoB
b'1879305N15097',17.9,96.3,,,7656.250000000466,BoB
b'1879305N15097',17.9,96.2,,,7656.375000000466,BoB
b'1879305N15097',18.0,96.1,,,7656.500000000466,BoB
b'1879305N15097',18.2,96.1,,,7656.625000000466,BoB
b'1879305N15097',18.3,96.0,,,7656.750000000466,BoB
b'1879305N15097',18.4,95.9,,,7656.875000000466,BoB
b'1879305N15097',18.5,95.8,,,7657.000000000466,BoB
b'1879305N15097',18.7,95.7,,,7657.125000000466,BoB
